"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.name","Input.release_year","Input.exp_release_date","Input.developer","Input.esrb","Input.rating","Input.genres","Input.player_perspective","Input.has_multiplayer","Input.platforms","Input.available_on_steam","Input.has_linux_release","Input.has_mac_release","Answer.feedback","Answer.utterance","Approve","Reject"
"3X2YVV51PUPEMS84AQ3GRNQZ7JS1WD","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Fri Apr 26 19:24:00 PDT 2019","","","3U0SRXB7CERFENW16LWAPFRB2NJRNH","A1ELPYAFO7MANS","Submitted","Tue Apr 23 19:47:13 PDT 2019","Tue Apr 23 20:40:05 PDT 2019","Wed May 08 20:40:05 PDT 2019","","","","3172","100% (100/100)","100% (100/100)","100% (73/73)","<b>Metro 2033</b>","","","","ESRB content rating: <b>M (for Mature)</b>","","Genres: <b>action, role-playing, shooter</b>","","","","","","","","Do you like action shooters that are rated M (for Mature), such as Metro 2033?"
"3X2YVV51PUPEMS84AQ3GRNQZ7JS1WD","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Fri Apr 26 19:24:00 PDT 2019","","","3V5Q80FXIYDR6ZM69CXUFTLXLUE32W","A2ITJNPW1LDUN7","Submitted","Thu Apr 25 16:08:28 PDT 2019","Thu Apr 25 16:13:51 PDT 2019","Fri May 10 16:13:51 PDT 2019","","","","323","100% (334/334)","100% (334/334)","100% (277/277)","<b>Metro 2033</b>","","","","ESRB content rating: <b>M (for Mature)</b>","","Genres: <b>action, role-playing, shooter</b>","","","","","","","","Do you like M rated action shooter RPGs like  Metro 2033 ?"
"329E6HTMSWNJ1VS28GYWR5B1IWWK3R","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Mon May 06 08:48:22 PDT 2019","","","36W0OB37HX0W6IWHD4VA6YWEP8TZH5","A2ITJNPW1LDUN7","Submitted","Thu Apr 25 15:59:35 PDT 2019","Thu Apr 25 15:59:47 PDT 2019","Fri May 10 15:59:47 PDT 2019","","","","12","100% (334/334)","100% (334/334)","100% (277/277)","<b>Metro 2033</b>","","","Developer: <b>4A Games</b>","","","","","","Platform: <b>Xbox</b>","","","","","Do you like 4A Games' titles on Xbox such as  Metro 2033 ?"
"329E6HTMSWNJ1VS28GYWR5B1IWWK3R","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Mon May 06 08:48:22 PDT 2019","","","3EQHHY4HQTEKZ8HHMA6CWUDIBZV5GA","A1MW021IG07IMF","Submitted","Sun May 05 23:45:11 PDT 2019","Sun May 05 23:45:49 PDT 2019","Mon May 20 23:45:49 PDT 2019","","","","38","100% (404/404)","100% (404/404)","100% (246/246)","<b>Metro 2033</b>","","","Developer: <b>4A Games</b>","","","","","","Platform: <b>Xbox</b>","","","","","So I was wondering, have you played any of the Xbox games that were developed by 4A Games, like for instance Metro 2033?"
"3RIHDBQ1NEJTLRZ48D0EAC4FQ69MH5","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Mon May 06 08:48:22 PDT 2019","","","3NOKK93PR2UMBDEJRG9R0LYJBCAEEY","A1MW021IG07IMF","Submitted","Sun May 05 23:05:57 PDT 2019","Sun May 05 23:13:35 PDT 2019","Mon May 20 23:13:35 PDT 2019","","","","458","100% (404/404)","100% (404/404)","100% (246/246)","<b>Metro 2033</b>","Year: <b>2010</b>","","","","","","","","Platform: <b>Xbox</b>","","","","","I'm wondering, have you played any 2010 Xbox games, like for example Metro 2033?"
"3RIHDBQ1NEJTLRZ48D0EAC4FQ69MH5","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Mon May 06 08:48:22 PDT 2019","","","3PXX5PX6LYKLEXLN1K5F3U27LAJAB1","A2ITJNPW1LDUN7","Submitted","Thu Apr 25 16:07:34 PDT 2019","Thu Apr 25 16:10:49 PDT 2019","Fri May 10 16:10:49 PDT 2019","","","","195","100% (334/334)","100% (334/334)","100% (277/277)","<b>Metro 2033</b>","Year: <b>2010</b>","","","","","","","","Platform: <b>Xbox</b>","","","","","How do you feel about Xbox games from 2010 like Metro 2033 ?"
"3D0LPO3EABK37PA5VTJFOGONB21OYL","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Mon May 06 08:48:22 PDT 2019","","","33CKWXB73K6O7BQV34JXMHWVV4M11L","A2ITJNPW1LDUN7","Submitted","Thu Apr 25 16:07:39 PDT 2019","Thu Apr 25 16:11:53 PDT 2019","Fri May 10 16:11:53 PDT 2019","","","","254","100% (334/334)","100% (334/334)","100% (277/277)","<b>Metro 2033</b>","","","","","","Genres: <b>action, role-playing, shooter</b>","","Has multiplayer: <b>no</b>","","","","","","What do you think about single player action RPG shooters like Metro 2033 ?"
"3D0LPO3EABK37PA5VTJFOGONB21OYL","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Mon May 06 08:48:22 PDT 2019","","","3AMW0RGHOEOU2AGMTTSLKKRW3BBNPF","A1MW021IG07IMF","Submitted","Sun May 05 22:45:07 PDT 2019","Sun May 05 22:45:38 PDT 2019","Mon May 20 22:45:38 PDT 2019","","","","31","100% (404/404)","100% (404/404)","100% (246/246)","<b>Metro 2033</b>","","","","","","Genres: <b>action, role-playing, shooter</b>","","Has multiplayer: <b>no</b>","","","","","","Are you fond of single player action shooter RPGs, like Metro 2033?"
"311HQEI8RS1WR9SBAT4WR1BUR7VZ7X","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Mon May 06 08:48:22 PDT 2019","","","32SVAV9L3GVGB2HAMRQ9LB4VXI53A2","A2ITJNPW1LDUN7","Submitted","Thu Apr 25 16:00:50 PDT 2019","Thu Apr 25 16:03:26 PDT 2019","Fri May 10 16:03:26 PDT 2019","","","","156","100% (334/334)","100% (334/334)","100% (277/277)","<b>Metro 2033</b>","Year: <b>2010</b>","","Developer: <b>4A Games</b>","","","","","","","","","","","Do you like 4A Games' games? Such as their 2010 effort, Metro 2033 ?"
"311HQEI8RS1WR9SBAT4WR1BUR7VZ7X","3TE066M5FJFRBUSGN8PO2BR4TOFII8","Write a conversational response about a video game based on its given attributes and context (type: suggest; attributes: 3)","Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative","$0.08","Tue Apr 23 19:24:00 PDT 2019","2","BatchId:3618474;OriginalHitTemplateId:920937336;","3600","1296000","Mon May 06 08:48:22 PDT 2019","","","3V0Z7YWSIZMBI8OPTM30YODGE4MV2I","A1MW021IG07IMF","Submitted","Sun May 05 22:57:41 PDT 2019","Sun May 05 22:58:19 PDT 2019","Mon May 20 22:58:19 PDT 2019","","","","38","100% (404/404)","100% (404/404)","100% (246/246)","<b>Metro 2033</b>","Year: <b>2010</b>","","Developer: <b>4A Games</b>","","","","","","","","","","","So I was wondering, have you played any of the 2010 games developed by 4A Games, for instance Metro 2033?"
